country,year,Maternity_weeks,Maternity_prebirth,Maternity_postbirth,Parental_protected,Parental_paid,Parental_paid_long,Homecare_protected,Homecare_paid,Total_Protected,Total_paid,Total_paid_long,Patleave,Patleave_paid,Father_specific_Parleave,Father_specific_Parleave_paid,Total_Father_specific,Total_Father_specific_paid
Sweden,2000,6.285714285714286,2,4.285714285714286,73.71428571428571,55.66666666666667,..,..,..,80,59.952380952380956,..,1.4285714285714286,1.4285714285714286,76.57142857142857,4.333333333333333,78,5.761904761904762
Sweden,2001,6.285714285714286,2,4.285714285714286,73.71428571428571,55.66666666666667,..,..,..,80,59.952380952380956,..,1.4285714285714286,1.4285714285714286,76.57142857142857,4.333333333333333,78,5.761904761904762
Sweden,2002,10.571428571428571,2,8.571428571428571,69.42857142857143,51.42857142857143,..,..,..,80,60,..,1.4285714285714286,1.4285714285714286,76.57142857142857,8.571428571428571,78,10
Sweden,2003,10.571428571428571,2,8.571428571428571,69.42857142857143,51.42857142857143,..,..,..,80,60,..,1.4285714285714286,1.4285714285714286,76.57142857142857,8.571428571428571,78,10
Sweden,2004,10.571428571428571,2,8.571428571428571,69.42857142857143,51.42857142857143,..,..,..,80,60,..,1.4285714285714286,1.4285714285714286,76.57142857142857,8.571428571428571,78,10
Sweden,2005,10.571428571428571,2,8.571428571428571,69.42857142857143,51.42857142857143,..,..,..,80,60,..,1.4285714285714286,1.4285714285714286,76.57142857142857,8.571428571428571,78,10
Sweden,2006,10.571428571428571,2,8.571428571428571,69.42857142857143,51.42857142857143,..,..,..,80,60,..,1.4285714285714286,1.4285714285714286,76.57142857142857,8.571428571428571,78,10
Sweden,2007,10.571428571428571,2,8.571428571428571,69.42857142857143,51.42857142857143,..,..,..,80,60,..,1.4285714285714286,1.4285714285714286,76.57142857142857,8.571428571428571,78,10
Sweden,2008,10.571428571428571,2,8.571428571428571,69.42857142857143,51.42857142857143,..,..,..,80,60,..,1.4285714285714286,1.4285714285714286,76.57142857142857,8.571428571428571,78,10
Sweden,2009,10.571428571428571,2,8.571428571428571,69.42857142857143,51.42857142857143,..,..,..,80,60,..,1.4285714285714286,1.4285714285714286,76.57142857142857,8.571428571428571,78,10
Sweden,2010,10.571428571428571,2,8.571428571428571,69.42857142857143,51.42857142857143,..,..,..,80,60,..,1.4285714285714286,1.4285714285714286,76.57142857142857,8.571428571428571,78,10
Sweden,2011,10.571428571428571,2,8.571428571428571,69.42857142857143,51.42857142857143,..,..,..,80,60,..,1.4285714285714286,1.4285714285714286,76.57142857142857,8.571428571428571,78,10
Sweden,2012,10.571428571428571,2,8.571428571428571,69.42857142857143,51.42857142857143,..,..,..,80,60,..,1.4285714285714286,1.4285714285714286,76.57142857142857,8.571428571428571,78,10
Sweden,2013,10.571428571428571,2,8.571428571428571,69.42857142857143,51.42857142857143,..,..,..,80,60,..,1.4285714285714286,1.4285714285714286,76.57142857142857,8.571428571428571,78,10
Sweden,2014,10.571428571428571,2,8.571428571428571,69.42857142857143,51.42857142857143,..,..,..,80,60,..,1.4285714285714286,1.4285714285714286,76.57142857142857,8.571428571428571,78,10
Sweden,2015,10.571428571428571,2,8.571428571428571,69.42857142857143,51.42857142857143,..,..,..,80,60,..,1.4285714285714286,1.4285714285714286,76.57142857142857,8.571428571428571,78,10
Sweden,2016,14.857142857142858,2,12.857142857142858,65.14285714285714,42.85714285714285,..,..,..,80,55.71428571428571,..,1.4285714285714286,1.4285714285714286,76.57142857142857,12.857142857142858,78,14.285714285714286
Sweden,2017,14.857142857142858,2,12.857142857142858,65.14285714285714,42.85714285714285,..,..,..,80,55.71428571428571,..,1.4285714285714286,1.4285714285714286,76.57142857142857,12.857142857142858,78,14.285714285714286
Sweden,2018,14.857142857142858,2,12.857142857142858,65.14285714285714,42.85714285714285,..,..,..,80,55.71428571428571,..,1.4285714285714286,1.4285714285714286,76.57142857142857,12.857142857142858,78,14.285714285714286
Sweden,2019,14.857142857142858,2,12.857142857142858,65.14285714285714,42.85714285714285,..,..,..,80,55.71428571428571,..,1.4285714285714286,1.4285714285714286,76.57142857142857,12.857142857142858,78,14.285714285714286
Sweden,2020,14.857142857142858,2,12.857142857142858,65.14285714285714,42.85714285714285,..,..,..,80,55.71428571428571,..,1.4285714285714286,1.4285714285714286,76.57142857142857,12.857142857142858,78,14.285714285714286
Sweden,2021,14.857142857142858,2,12.857142857142858,65.14285714285714,42.85714285714285,..,..,..,80,55.71428571428571,..,1.4285714285714286,1.4285714285714286,76.57142857142857,12.857142857142858,78,14.285714285714286
Sweden,2022,14.857142857142858,2,12.857142857142858,65.14285714285714,42.85714285714285,..,..,..,80,55.71428571428571,..,1.4285714285714286,1.4285714285714286,76.57142857142857,12.857142857142858,78,14.285714285714286
Sweden,2023,14.857142857142858,2,12.857142857142858,65.14285714285714,42.85714285714285,..,..,..,80,55.71428571428571,..,1.4285714285714286,1.4285714285714286,76.57142857142857,12.857142857142858,78,14.285714285714286
Sweden,2024,14.857142857142858,2,12.857142857142858,65.14285714285714,42.85714285714285,..,..,..,80,55.71428571428571,..,1.4285714285714286,1.4285714285714286,76.57142857142857,12.857142857142858,78,14.285714285714286
Sweden,2025,14.857142857142858,2,12.857142857142858,65.14285714285714,42.85714285714285,..,..,..,80,55.71428571428571,..,1.4285714285714286,1.4285714285714286,76.57142857142857,12.857142857142858,78,14.285714285714286
Switzerland,1970,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1971,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1972,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1973,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1974,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1975,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1976,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1977,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1978,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1979,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1980,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1981,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1982,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1983,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1984,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1985,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1986,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1987,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1988,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1989,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1990,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1991,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1992,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1993,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1994,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1995,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1996,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1997,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1998,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,1999,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,2000,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,2001,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,2002,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,2003,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,2004,8,0,8,0,0,..,..,..,8,0,..,0,0,0,0,0,0
Switzerland,2005,8,0,8,0,0,..,..,..,8,8,..,0,0,0,0,0,0
Switzerland,2006,14,0,14,0,0,..,..,..,14,14,..,0,0,0,0,0,0
Switzerland,2007,14,0,14,0,0,..,..,..,14,14,..,0,0,0,0,0,0
Switzerland,2008,14,0,14,0,0,..,..,..,14,14,..,0,0,0,0,0,0
Switzerland,2009,14,0,14,0,0,..,..,..,14,14,..,0,0,0,0,0,0
Switzerland,2010,14,0,14,0,0,..,..,..,14,14,..,0,0,0,0,0,0
Switzerland,2011,14,0,14,0,0,..,..,..,14,14,..,0,0,0,0,0,0
Switzerland,2012,14,0,14,0,0,..,..,..,14,14,..,0,0,0,0,0,0
Switzerland,2013,16,0,16,0,0,..,..,..,16,14,..,0,0,0,0,0,0
Switzerland,2014,16,0,16,0,0,..,..,..,16,14,..,0,0,0,0,0,0
Switzerland,2015,16,0,16,0,0,..,..,..,16,14,..,0,0,0,0,0,0
Switzerland,2016,16,0,16,0,0,..,..,..,16,14,..,0,0,0,0,0,0
Switzerland,2017,16,0,16,0,0,..,..,..,16,14,..,0,0,0,0,0,0
Switzerland,2018,16,0,16,0,0,..,..,..,16,14,..,0,0,0,0,0,0
Switzerland,2019,16,0,16,0,0,..,..,..,16,14,..,0,0,0,0,0,0
Switzerland,2020,16,0,16,0,0,..,..,..,16,14,..,0,0,0,0,0,0
Switzerland,2021,16,0,16,0,0,..,..,..,16,14,..,2,2,0,0,2,2
Switzerland,2022,16,0,16,0,0,..,..,..,16,14,..,2,2,0,0,2,2
Switzerland,2023,16,0,16,0,0,..,..,..,16,14,..,2,2,0,0,2,2
Switzerland,2024,16,0,16,0,0,..,..,..,16,14,..,2,2,0,0,2,2
Switzerland,2025,16,0,16,0,0,..,..,..,16,14,..,2,2,0,0,2,2
Türkiye,1970,12,..,..,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Türkiye,1971,12,..,..,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Türkiye,1972,12,..,..,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Türkiye,1973,12,..,..,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Türkiye,1974,12,..,..,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Türkiye,1975,12,..,..,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Türkiye,1976,12,..,..,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Türkiye,1977,12,..,..,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Türkiye,1978,12,..,..,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Türkiye,1979,12,..,..,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Türkiye,1980,12,..,..,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Türkiye,1981,12,..,..,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Türkiye,1982,12,..,..,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Türkiye,1983,12,..,..,0,0,..,..,..,12,12,..,0,0,0,0,0,0
Türkiye,1984,12,..,..,26,0,..,..,..,38,12,..,0,0,0,0,0,0
Türkiye,1985,12,..,..,26,0,..,..,..,38,12,..,0,0,0,0,0,0
Türkiye,1986,12,..,..,26,0,..,..,..,38,12,..,0,0,0,0,0,0
Türkiye,1987,12,..,..,26,0,..,..,..,38,12,..,0,0,0,0,0,0
Türkiye,1988,12,..,..,26,0,..,..,..,38,12,..,0,0,0,0,0,0
Türkiye,1989,12,..,..,26,0,..,..,..,38,12,..,0,0,0,0,0,0
Türkiye,1990,12,..,..,26,0,..,..,..,38,12,..,0,0,0,0,0,0
Türkiye,1991,12,..,..,26,0,..,..,..,38,12,..,0,0,0,0,0,0
Türkiye,1992,12,..,..,26,0,..,..,..,38,12,..,0,0,0,0,0,0
Türkiye,1993,12,..,..,26,0,..,..,..,38,12,..,0,0,0,0,0,0
Türkiye,1994,12,..,..,26,0,..,..,..,38,12,..,0,0,0,0,0,0
Türkiye,1995,12,..,..,26,0,..,..,..,38,12,..,0,0,0,0,0,0
Türkiye,1996,12,..,..,26,0,..,..,..,38,12,..,0,0,0,0,0,0
Türkiye,1997,12,..,..,26,0,..,..,..,38,12,..,0,0,0,0,0,0
Türkiye,1998,12,..,..,26,0,..,..,..,38,12,..,0,0,0,0,0,0
Türkiye,1999,12,..,..,26,0,..,..,..,38,12,..,0,0,0,0,0,0
Türkiye,2000,12,..,..,26,0,..,..,..,38,12,..,0,0,0,0,0,0
Türkiye,2001,12,..,..,26,0,..,..,..,38,12,..,0,0,0,0,0,0
Türkiye,2002,12,..,..,26,0,..,..,..,38,12,..,0,0,0,0,0,0
Türkiye,2003,16,8,8,26,0,..,..,..,42,16,..,0,0,0,0,0,0
Türkiye,2004,16,8,8,26,0,..,..,..,42,16,..,0,0,0,0,0,0
Türkiye,2005,16,8,8,26,0,..,..,..,42,16,..,0,0,0,0,0,0
Türkiye,2006,16,8,8,26,0,..,..,..,42,16,..,0,0,0,0,0,0
Türkiye,2007,16,8,8,26,0,..,..,..,42,16,..,0,0,0,0,0,0
Türkiye,2008,16,8,8,26,0,..,..,..,42,16,..,0,0,0,0,0,0
Türkiye,2009,16,8,8,26,0,..,..,..,42,16,..,0,0,0,0,0,0
Türkiye,2010,16,8,8,26,0,..,..,..,42,16,..,0,0,0,0,0,0
Türkiye,2011,16,8,8,26,0,..,..,..,42,16,..,0,0,0,0,0,0
Türkiye,2012,16,8,8,26,0,..,..,..,42,16,..,0,0,0,0,0,0
Türkiye,2013,16,8,8,26,0,..,..,..,42,16,..,0,0,0,0,0,0
Türkiye,2014,16,8,8,26,0,..,..,..,42,16,..,0,0,0,0,0,0
Türkiye,2015,16,8,8,26,0,..,..,..,42,16,..,0,0,0,0,0,0
Türkiye,2016,16,8,8,26,0,..,..,..,42,16,..,1,1,0,0,1,1
Türkiye,2017,16,8,8,26,0,..,..,..,42,16,..,1,1,0,0,1,1
Türkiye,2018,16,8,8,26,0,..,..,..,42,16,..,1,1,0,0,1,1
Türkiye,2019,16,8,8,26,0,..,..,..,42,16,..,1,1,0,0,1,1
Türkiye,2020,16,8,8,26,0,..,..,..,42,16,..,1,1,0,0,1,1
Türkiye,2021,16,8,8,26,0,..,..,..,42,16,..,1,1,0,0,1,1
Türkiye,2022,16,8,8,26,0,..,..,..,42,16,..,1,1,0,0,1,1
Türkiye,2023,16,8,8,26,0,..,..,..,42,16,..,1,1,0,0,1,1
Türkiye,2024,16,8,8,26,0,..,..,..,42,16,..,1,1,0,0,1,1
Türkiye,2025,16,8,8,26,0,..,..,..,42,16,..,1,1,0,0,1,1
United Kingdom,1970,18,11,7,0,0,..,..,..,18,18,..,0,0,0,0,0,0
United Kingdom,1971,18,11,7,0,0,..,..,..,18,18,..,0,0,0,0,0,0
United Kingdom,1972,18,11,7,0,0,..,..,..,18,18,..,0,0,0,0,0,0
United Kingdom,1973,18,11,7,0,0,..,..,..,18,18,..,0,0,0,0,0,0
United Kingdom,1974,18,11,7,0,0,..,..,..,18,18,..,0,0,0,0,0,0
United Kingdom,1975,18,11,7,0,0,..,..,..,18,18,..,0,0,0,0,0,0
United Kingdom,1976,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1977,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1978,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1979,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1980,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1981,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1982,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1983,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1984,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1985,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1986,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1987,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1988,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1989,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1990,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1991,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1992,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1993,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1994,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1995,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1996,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1997,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1998,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,1999,40,11,29,0,0,..,..,..,40,18,..,0,0,0,0,0,0
United Kingdom,2000,40,11,29,13,0,..,..,..,53,18,..,0,0,13,0,13,0
United Kingdom,2001,40,11,29,13,0,..,..,..,53,18,..,0,0,13,0,13,0
United Kingdom,2002,40,11,29,13,0,..,..,..,53,18,..,0,0,13,0,13,0
United Kingdom,2003,52,11,41,13,0,..,..,..,65,26,..,2,2,13,0,15,2
United Kingdom,2004,52,11,41,13,0,..,..,..,65,26,..,2,2,13,0,15,2
United Kingdom,2005,52,11,41,13,0,..,..,..,65,26,..,2,2,13,0,15,2
United Kingdom,2006,52,11,41,13,0,..,..,..,65,26,..,2,2,13,0,15,2
United Kingdom,2007,52,11,41,13,0,..,..,..,65,39,..,2,2,13,0,15,2
United Kingdom,2008,52,11,41,13,0,..,..,..,65,39,..,2,2,13,0,15,2
United Kingdom,2009,52,11,41,13,0,..,..,..,65,39,..,2,2,13,0,15,2
United Kingdom,2010,52,11,41,13,0,..,..,..,65,39,..,2,2,13,0,15,2
United Kingdom,2011,52,11,41,13,0,..,..,..,65,39,..,2,2,13,0,15,2
United Kingdom,2012,52,11,41,13,0,..,..,..,65,39,..,2,2,13,0,15,2
United Kingdom,2013,52,11,41,18,0,..,..,..,70,39,..,2,2,18,0,20,2
United Kingdom,2014,52,11,41,18,0,..,..,..,70,39,..,2,2,18,0,20,2
United Kingdom,2015,52,11,41,18,0,..,..,..,70,39,..,2,2,18,0,20,2
United Kingdom,2016,52,11,41,18,0,..,..,..,70,39,..,2,2,18,0,20,2
United Kingdom,2017,52,11,41,18,0,..,..,..,70,39,..,2,2,18,0,20,2
United Kingdom,2018,52,11,41,18,0,..,..,..,70,39,..,2,2,18,0,20,2
United Kingdom,2019,52,11,41,18,0,..,..,..,70,39,..,2,2,18,0,20,2
United Kingdom,2020,52,11,41,18,0,..,..,..,70,39,..,2,2,18,0,20,2
United Kingdom,2021,52,11,41,18,0,..,..,..,70,39,..,2,2,18,0,20,2
United Kingdom,2022,52,11,41,18,0,..,..,..,70,39,..,2,2,18,0,20,2
United Kingdom,2023,52,11,41,18,0,..,..,..,70,39,..,2,2,18,0,20,2
United Kingdom,2024,52,11,41,18,0,..,..,..,70,39,..,2,2,18,0,20,2
United Kingdom,2025,52,11,41,18,0,..,..,..,70,39,..,2,2,18,0,20,2
United States,1970,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1971,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1972,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1973,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1974,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1975,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1976,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1977,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1978,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1979,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1980,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1981,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1982,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1983,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1984,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1985,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1986,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1987,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1988,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1989,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1990,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1991,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1992,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1993,0,0,0,0,0,..,..,..,0,0,..,0,0,0,0,0,0
United States,1994,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,1995,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,1996,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,1997,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,1998,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,1999,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2000,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2001,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2002,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2003,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2004,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2005,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2006,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2007,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2008,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2009,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2010,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2011,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2012,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2013,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2014,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2015,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2016,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2017,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2018,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2019,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2020,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2021,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2022,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2023,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2024,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
United States,2025,0,0,0,12,0,..,..,..,12,0,..,0,0,12,0,12,0
